,bl_id,building_name,address,utility,account,consump_month,consump_year,bge_kWh_used,bge_therms_used,name,address1,block,lot,lat,lon,sq_ft,property_type,agency_occupied,year_built,neighborhood,council_district,Property Type Code
346,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,12.0,2018.0,23928.0,1131.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
347,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,11.0,2018.0,5100.0,1003.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
348,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,11.0,2018.0,6600.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
349,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,11.0,2018.0,33383.0,1220.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
350,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,11.0,2018.0,6120.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
351,B00228,Carroll Mansion Musuem,802 Lombard St,bge,4329351000.0,11.0,2018.0,0.0,512.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
352,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,11.0,2018.0,33306.0,3565.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
353,B00100,Eastern Health District Building,620 N Caroline St,bge,8752451000.0,11.0,2018.0,27425.0,517.0,Eastern Health District Building,620 N Caroline St,1280,3,39.2977,-76.59796,29232.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1939.0,Dunbar- Broadway,12.0,4
354,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,11.0,2018.0,1331.0,105.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
355,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,11.0,2018.0,21608.0,723.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
356,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,11.0,2018.0,27528.0,2535.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
357,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,11.0,2018.0,22880.0,2164.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
358,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,11.0,2018.0,5400.0,1328.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
359,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,11.0,2018.0,1868.0,472.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
360,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,11.0,2018.0,59338.0,1350.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
361,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,11.0,2018.0,17500.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
362,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3179510000.0,11.0,2018.0,0.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
363,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,11.0,2018.0,30033.0,1954.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
364,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,11.0,2018.0,34384.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
365,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,11.0,2018.0,2764.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
366,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,11.0,2018.0,31852.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
367,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,11.0,2018.0,22393.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
368,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,11.0,2018.0,202895.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
369,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,11.0,2018.0,93798.0,4586.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
370,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,11.0,2018.0,38257.0,3171.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
371,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,11.0,2018.0,85335.0,5250.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
372,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,11.0,2018.0,4660.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
373,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,11.0,2018.0,12420.0,2354.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
374,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,11.0,2018.0,128572.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
375,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,11.0,2018.0,8800.0,2147.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
376,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,11.0,2018.0,0.0,384.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
377,B08000,Northeast DGS Fleet Substation Garage,4325 York Rd,bge,6159241000.0,11.0,2018.0,1630.0,0.0,Northeast DGS Fleet Substation Garage,4325 York Rd,5211,9,39.34193,-76.60871,893.0,"Warehouse, self storage",DGS ,,Wilson Park,4.0,11
378,B00034,Baltimore City Police K9 Unit,Mansion House Dr,bge,6756240000.0,11.0,2018.0,46455.0,0.0,Baltimore City Police K9 Unit,Mansion House Dr,3499,1,39.3238,-76.64389,26177.0,"Public Services, police",BCPD,,Druid Hill Park,7.0,1
379,B00220,Peale Museum,225 N Holliday St,bge,6948371000.0,11.0,2018.0,5600.0,1035.0,Peale Museum,225 N Holliday St,1303A,15,39.29186,-76.61007,13686.0,"Public Assembly, Museum",DGS HISTORIC,1814.0,Downtown,11.0,8
380,B00181,Northern Community Action Center,5225 York Rd,bge,6975110000.0,11.0,2018.0,0.0,676.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
381,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,7560081000.0,11.0,2018.0,2716.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
382,B00076,Northwest Substation,4410 Lewin Av,bge,8308470000.0,11.0,2018.0,4555.0,633.0,Northwest Substation,4410 Lewin Av,2959B,191,39.33955,-76.67869,4764.0,"Warehouse, self storage",DOT,1966.0,Dolefield,6.0,11
383,B00181,Northern Community Action Center,5225 York Rd,bge,8499201000.0,11.0,2018.0,17053.0,0.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
384,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,9330860000.0,11.0,2018.0,26537.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
385,B00101,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,bge,9629061000.0,11.0,2018.0,22740.0,0.0,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,1280,5,39.29068052,-76.60768333,16448.0,Office,MULTI,,,,6
386,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,9633841000.0,11.0,2018.0,3883.0,1769.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
387,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,11.0,2018.0,24038.0,1177.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
388,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,11.0,2018.0,16500.0,997.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
389,B00026,Baltimore City Police North Western District,5271 Reisterstown Rd,bge,4751312000.0,11.0,2018.0,8929.0,0.0,Baltimore City Police North Western District,5271 Reisterstown Rd,4543B,27,39.34462,-76.685455,56228.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
390,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,10.0,2018.0,4900.0,0.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
391,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,10.0,2018.0,2100.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
392,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,10.0,2018.0,21200.0,98.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
393,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,10.0,2018.0,36918.0,241.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
394,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,10.0,2018.0,3040.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
395,B00228,Carroll Mansion Musuem,802 Lombard St,bge,4329351000.0,10.0,2018.0,0.0,79.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
396,B00026,Baltimore City Police North Western District,5271 Reisterstown Rd,bge,4751312000.0,10.0,2018.0,9549.0,0.0,Baltimore City Police North Western District,5271 Reisterstown Rd,4543B,27,39.34462,-76.685455,56228.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
397,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,10.0,2018.0,42581.0,1142.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
398,B00100,Eastern Health District Building,620 N Caroline St,bge,8752451000.0,10.0,2018.0,29789.0,912.0,Eastern Health District Building,620 N Caroline St,1280,3,39.2977,-76.59796,29232.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1939.0,Dunbar- Broadway,12.0,4
399,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,10.0,2018.0,1431.0,10.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
400,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,10.0,2018.0,22268.0,110.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
401,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,10.0,2018.0,25034.0,957.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
402,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,10.0,2018.0,22480.0,421.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
403,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,10.0,2018.0,4500.0,547.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
404,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,10.0,2018.0,1222.0,156.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
405,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,10.0,2018.0,55966.0,119.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
406,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,10.0,2018.0,10000.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
407,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3179510000.0,10.0,2018.0,0.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
408,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,10.0,2018.0,28886.0,1067.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
409,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,10.0,2018.0,29646.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
410,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,10.0,2018.0,2421.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
411,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,10.0,2018.0,28771.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
412,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,10.0,2018.0,10766.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
413,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,10.0,2018.0,353195.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
414,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,10.0,2018.0,101701.0,2646.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
415,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,10.0,2018.0,32911.0,1056.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
416,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,10.0,2018.0,74075.0,552.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
417,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,10.0,2018.0,4069.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
418,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,10.0,2018.0,12140.0,551.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
419,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,10.0,2018.0,130021.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
420,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,10.0,2018.0,8960.0,310.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
421,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,10.0,2018.0,0.0,335.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
